fit_time,score_time,test_score,train_score
0.11241292953491211,0.00914144515991211,0.8212290502793296,0.8047752808988764
0.09624075889587402,0.008766889572143555,0.8370786516853933,0.8050490883590463
0.09538626670837402,0.009957313537597656,0.7752808988764045,0.820476858345021
0.10158061981201172,0.008477210998535156,0.7415730337078652,0.8288920056100981
0.10836386680603027,0.01983475685119629,0.7471910112359551,0.8274894810659187
