fit_time,score_time,test_score,train_score
0.18442225456237793,0.012834787368774414,0.8603351955307262,0.8918539325842697
0.11847138404846191,0.011493444442749023,0.8426966292134831,0.8976157082748948
0.13352727890014648,0.011231660842895508,0.8651685393258427,0.8962131837307152
0.1368710994720459,0.011086702346801758,0.797752808988764,0.8990182328190743
0.13176250457763672,0.019131898880004883,0.8146067415730337,0.9046283309957924
