fit_time,score_time,test_score,train_score
0.11980581283569336,0.009797096252441406,0.8156424581005587,0.8160112359550562
0.10048818588256836,0.008852243423461914,0.848314606741573,0.8064516129032258
0.10207462310791016,0.009688615798950195,0.7584269662921348,0.8246844319775596
0.10285091400146484,0.010060310363769531,0.6966292134831461,0.8359046283309958
0.10421109199523926,0.00946354866027832,0.7303370786516854,0.8330995792426368
